data,hora,ANO_ELEICAO,eleicao,SIGLA_UF,uf_2,nome_uf,x8,cargo,vagas
05/11/2012,17:16:56,1998,ELEICOES 1998,AC,AC,ACRE,3,GOVERNADOR,1
05/11/2012,17:16:56,1998,ELEICOES 1998,AC,AC,ACRE,5,SENADOR,1
05/11/2012,17:16:56,1998,ELEICOES 1998,AC,AC,ACRE,6,DEPUTADO FEDERAL,8
05/11/2012,17:16:56,1998,ELEICOES 1998,AC,AC,ACRE,7,DEPUTADO ESTADUAL,24
05/11/2012,17:16:57,1998,ELEICOES 1998,AL,AL,ALAGOAS,3,GOVERNADOR,1
05/11/2012,17:16:57,1998,ELEICOES 1998,AL,AL,ALAGOAS,5,SENADOR,1
05/11/2012,17:16:57,1998,ELEICOES 1998,AL,AL,ALAGOAS,6,DEPUTADO FEDERAL,9
05/11/2012,17:16:57,1998,ELEICOES 1998,AL,AL,ALAGOAS,7,DEPUTADO ESTADUAL,27
05/11/2012,17:16:58,1998,ELEICOES 1998,AM,AM,AMAZONAS,3,GOVERNADOR,1
05/11/2012,17:16:58,1998,ELEICOES 1998,AM,AM,AMAZONAS,5,SENADOR,1
05/11/2012,17:16:58,1998,ELEICOES 1998,AM,AM,AMAZONAS,6,DEPUTADO FEDERAL,8
05/11/2012,17:16:58,1998,ELEICOES 1998,AM,AM,AMAZONAS,7,DEPUTADO ESTADUAL,24
05/11/2012,17:16:59,1998,ELEICOES 1998,AP,AP,AMAPÁ,3,GOVERNADOR,1
05/11/2012,17:16:59,1998,ELEICOES 1998,AP,AP,AMAPÁ,5,SENADOR,1
05/11/2012,17:16:59,1998,ELEICOES 1998,AP,AP,AMAPÁ,6,DEPUTADO FEDERAL,8
05/11/2012,17:16:59,1998,ELEICOES 1998,AP,AP,AMAPÁ,7,DEPUTADO ESTADUAL,24
05/11/2012,17:16:59,1998,ELEICOES 1998,BA,BA,BAHIA,3,GOVERNADOR,1
05/11/2012,17:16:59,1998,ELEICOES 1998,BA,BA,BAHIA,5,SENADOR,1
05/11/2012,17:16:59,1998,ELEICOES 1998,BA,BA,BAHIA,6,DEPUTADO FEDERAL,39
05/11/2012,17:16:59,1998,ELEICOES 1998,BA,BA,BAHIA,7,DEPUTADO ESTADUAL,63
05/11/2012,17:17:01,1998,ELEICOES 1998,CE,CE,CEARÁ,3,GOVERNADOR,1
05/11/2012,17:17:01,1998,ELEICOES 1998,CE,CE,CEARÁ,5,SENADOR,1
05/11/2012,17:17:01,1998,ELEICOES 1998,CE,CE,CEARÁ,6,DEPUTADO FEDERAL,22
05/11/2012,17:17:01,1998,ELEICOES 1998,CE,CE,CEARÁ,7,DEPUTADO ESTADUAL,46
05/11/2012,17:17:01,1998,ELEICOES 1998,DF,DF,DISTRITO FEDERAL,3,GOVERNADOR,1
05/11/2012,17:17:01,1998,ELEICOES 1998,DF,DF,DISTRITO FEDERAL,5,SENADOR,1
05/11/2012,17:17:01,1998,ELEICOES 1998,DF,DF,DISTRITO FEDERAL,6,DEPUTADO FEDERAL,8
05/11/2012,17:17:01,1998,ELEICOES 1998,DF,DF,DISTRITO FEDERAL,8,DEPUTADO DISTRITAL,24
05/11/2012,17:17:02,1998,ELEICOES 1998,ES,ES,ESPÍRITO SANTO,3,GOVERNADOR,1
05/11/2012,17:17:02,1998,ELEICOES 1998,ES,ES,ESPÍRITO SANTO,5,SENADOR,1
05/11/2012,17:17:02,1998,ELEICOES 1998,ES,ES,ESPÍRITO SANTO,6,DEPUTADO FEDERAL,10
05/11/2012,17:17:02,1998,ELEICOES 1998,ES,ES,ESPÍRITO SANTO,7,DEPUTADO ESTADUAL,30
05/11/2012,17:17:03,1998,ELEICOES 1998,GO,GO,GOIÁS,3,GOVERNADOR,1
05/11/2012,17:17:03,1998,ELEICOES 1998,GO,GO,GOIÁS,5,SENADOR,1
05/11/2012,17:17:03,1998,ELEICOES 1998,GO,GO,GOIÁS,6,DEPUTADO FEDERAL,17
05/11/2012,17:17:03,1998,ELEICOES 1998,GO,GO,GOIÁS,7,DEPUTADO ESTADUAL,41
05/11/2012,17:17:05,1998,ELEICOES 1998,MA,MA,MARANHÃO,3,GOVERNADOR,1
05/11/2012,17:17:05,1998,ELEICOES 1998,MA,MA,MARANHÃO,5,SENADOR,1
05/11/2012,17:17:05,1998,ELEICOES 1998,MA,MA,MARANHÃO,6,DEPUTADO FEDERAL,18
05/11/2012,17:17:05,1998,ELEICOES 1998,MA,MA,MARANHÃO,7,DEPUTADO ESTADUAL,42
05/11/2012,17:17:05,1998,ELEICOES 1998,MG,MG,MINAS GERAIS,3,GOVERNADOR,1
05/11/2012,17:17:05,1998,ELEICOES 1998,MG,MG,MINAS GERAIS,5,SENADOR,1
05/11/2012,17:17:05,1998,ELEICOES 1998,MG,MG,MINAS GERAIS,6,DEPUTADO FEDERAL,53
05/11/2012,17:17:05,1998,ELEICOES 1998,MG,MG,MINAS GERAIS,7,DEPUTADO ESTADUAL,77
05/11/2012,17:17:06,1998,ELEICOES 1998,MS,MS,MATO GROSSO DO SUL,3,GOVERNADOR,1
05/11/2012,17:17:06,1998,ELEICOES 1998,MS,MS,MATO GROSSO DO SUL,5,SENADOR,1
05/11/2012,17:17:06,1998,ELEICOES 1998,MS,MS,MATO GROSSO DO SUL,6,DEPUTADO FEDERAL,8
05/11/2012,17:17:06,1998,ELEICOES 1998,MS,MS,MATO GROSSO DO SUL,7,DEPUTADO ESTADUAL,24
05/11/2012,17:17:06,1998,ELEICOES 1998,MT,MT,MATO GROSSO,3,GOVERNADOR,1
05/11/2012,17:17:06,1998,ELEICOES 1998,MT,MT,MATO GROSSO,5,SENADOR,1
05/11/2012,17:17:06,1998,ELEICOES 1998,MT,MT,MATO GROSSO,6,DEPUTADO FEDERAL,8
05/11/2012,17:17:06,1998,ELEICOES 1998,MT,MT,MATO GROSSO,7,DEPUTADO ESTADUAL,24
05/11/2012,17:17:07,1998,ELEICOES 1998,PA,PA,PARÁ,3,GOVERNADOR,1
05/11/2012,17:17:07,1998,ELEICOES 1998,PA,PA,PARÁ,5,SENADOR,1
05/11/2012,17:17:07,1998,ELEICOES 1998,PA,PA,PARÁ,6,DEPUTADO FEDERAL,17
05/11/2012,17:17:07,1998,ELEICOES 1998,PA,PA,PARÁ,7,DEPUTADO ESTADUAL,41
05/11/2012,17:17:07,1998,ELEICOES 1998,PB,PB,PARAÍBA,3,GOVERNADOR,1
05/11/2012,17:17:07,1998,ELEICOES 1998,PB,PB,PARAÍBA,5,SENADOR,1
05/11/2012,17:17:07,1998,ELEICOES 1998,PB,PB,PARAÍBA,6,DEPUTADO FEDERAL,12
05/11/2012,17:17:07,1998,ELEICOES 1998,PB,PB,PARAÍBA,7,DEPUTADO ESTADUAL,36
05/11/2012,17:17:08,1998,ELEICOES 1998,PE,PE,PERNAMBUCO,3,GOVERNADOR,1
05/11/2012,17:17:08,1998,ELEICOES 1998,PE,PE,PERNAMBUCO,5,SENADOR,1
05/11/2012,17:17:08,1998,ELEICOES 1998,PE,PE,PERNAMBUCO,6,DEPUTADO FEDERAL,25
05/11/2012,17:17:08,1998,ELEICOES 1998,PE,PE,PERNAMBUCO,7,DEPUTADO ESTADUAL,49
05/11/2012,17:17:08,1998,ELEICOES 1998,PI,PI,PIAUÍ,3,GOVERNADOR,1
05/11/2012,17:17:08,1998,ELEICOES 1998,PI,PI,PIAUÍ,5,SENADOR,1
05/11/2012,17:17:08,1998,ELEICOES 1998,PI,PI,PIAUÍ,6,DEPUTADO FEDERAL,10
05/11/2012,17:17:08,1998,ELEICOES 1998,PI,PI,PIAUÍ,7,DEPUTADO ESTADUAL,30
05/11/2012,17:17:09,1998,ELEICOES 1998,PR,PR,PARANÁ,3,GOVERNADOR,1
05/11/2012,17:17:09,1998,ELEICOES 1998,PR,PR,PARANÁ,5,SENADOR,1
05/11/2012,17:17:09,1998,ELEICOES 1998,PR,PR,PARANÁ,6,DEPUTADO FEDERAL,30
05/11/2012,17:17:09,1998,ELEICOES 1998,PR,PR,PARANÁ,7,DEPUTADO ESTADUAL,54
05/11/2012,17:17:10,1998,ELEICOES 1998,RJ,RJ,RIO DE JANEIRO,3,GOVERNADOR,1
05/11/2012,17:17:10,1998,ELEICOES 1998,RJ,RJ,RIO DE JANEIRO,5,SENADOR,1
05/11/2012,17:17:10,1998,ELEICOES 1998,RJ,RJ,RIO DE JANEIRO,6,DEPUTADO FEDERAL,46
05/11/2012,17:17:10,1998,ELEICOES 1998,RJ,RJ,RIO DE JANEIRO,7,DEPUTADO ESTADUAL,70
05/11/2012,17:17:10,1998,ELEICOES 1998,RN,RN,RIO GRANDE DO NORTE,3,GOVERNADOR,1
05/11/2012,17:17:10,1998,ELEICOES 1998,RN,RN,RIO GRANDE DO NORTE,5,SENADOR,1
05/11/2012,17:17:10,1998,ELEICOES 1998,RN,RN,RIO GRANDE DO NORTE,6,DEPUTADO FEDERAL,8
05/11/2012,17:17:10,1998,ELEICOES 1998,RN,RN,RIO GRANDE DO NORTE,7,DEPUTADO ESTADUAL,24
05/11/2012,17:17:11,1998,ELEICOES 1998,RO,RO,RONDÔNIA,3,GOVERNADOR,1
05/11/2012,17:17:11,1998,ELEICOES 1998,RO,RO,RONDÔNIA,5,SENADOR,1
05/11/2012,17:17:11,1998,ELEICOES 1998,RO,RO,RONDÔNIA,6,DEPUTADO FEDERAL,8
05/11/2012,17:17:11,1998,ELEICOES 1998,RO,RO,RONDÔNIA,7,DEPUTADO ESTADUAL,24
05/11/2012,17:17:12,1998,ELEICOES 1998,RR,RR,RORAIMA,3,GOVERNADOR,1
05/11/2012,17:17:12,1998,ELEICOES 1998,RR,RR,RORAIMA,5,SENADOR,1
05/11/2012,17:17:12,1998,ELEICOES 1998,RR,RR,RORAIMA,6,DEPUTADO FEDERAL,8
05/11/2012,17:17:12,1998,ELEICOES 1998,RR,RR,RORAIMA,7,DEPUTADO ESTADUAL,24
05/11/2012,17:17:12,1998,ELEICOES 1998,RS,RS,RIO GRANDE DO SUL,3,GOVERNADOR,1
05/11/2012,17:17:12,1998,ELEICOES 1998,RS,RS,RIO GRANDE DO SUL,5,SENADOR,1
05/11/2012,17:17:12,1998,ELEICOES 1998,RS,RS,RIO GRANDE DO SUL,6,DEPUTADO FEDERAL,31
05/11/2012,17:17:12,1998,ELEICOES 1998,RS,RS,RIO GRANDE DO SUL,7,DEPUTADO ESTADUAL,55
05/11/2012,17:17:13,1998,ELEICOES 1998,SC,SC,SANTA CATARINA,3,GOVERNADOR,1
05/11/2012,17:17:13,1998,ELEICOES 1998,SC,SC,SANTA CATARINA,5,SENADOR,1
05/11/2012,17:17:13,1998,ELEICOES 1998,SC,SC,SANTA CATARINA,6,DEPUTADO FEDERAL,16
05/11/2012,17:17:13,1998,ELEICOES 1998,SC,SC,SANTA CATARINA,7,DEPUTADO ESTADUAL,40
05/11/2012,17:17:13,1998,ELEICOES 1998,SE,SE,SERGIPE,3,GOVERNADOR,1
05/11/2012,17:17:13,1998,ELEICOES 1998,SE,SE,SERGIPE,5,SENADOR,1
05/11/2012,17:17:13,1998,ELEICOES 1998,SE,SE,SERGIPE,6,DEPUTADO FEDERAL,8
05/11/2012,17:17:13,1998,ELEICOES 1998,SE,SE,SERGIPE,7,DEPUTADO ESTADUAL,24
05/11/2012,17:17:14,1998,ELEICOES 1998,SP,SP,SÃO PAULO,3,GOVERNADOR,1
05/11/2012,17:17:14,1998,ELEICOES 1998,SP,SP,SÃO PAULO,5,SENADOR,1
05/11/2012,17:17:14,1998,ELEICOES 1998,SP,SP,SÃO PAULO,6,DEPUTADO FEDERAL,70
05/11/2012,17:17:14,1998,ELEICOES 1998,SP,SP,SÃO PAULO,7,DEPUTADO ESTADUAL,94
05/11/2012,17:17:15,1998,ELEICOES 1998,TO,TO,TOCANTINS,3,GOVERNADOR,1
05/11/2012,17:17:15,1998,ELEICOES 1998,TO,TO,TOCANTINS,5,SENADOR,1
05/11/2012,17:17:15,1998,ELEICOES 1998,TO,TO,TOCANTINS,6,DEPUTADO FEDERAL,8
05/11/2012,17:17:15,1998,ELEICOES 1998,TO,TO,TOCANTINS,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:00,2002,ELEICOES 2002,AC,AC,ACRE,3,GOVERNADOR,1
02/08/2012,18:26:00,2002,ELEICOES 2002,AC,AC,ACRE,5,SENADOR,2
02/08/2012,18:26:00,2002,ELEICOES 2002,AC,AC,ACRE,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:00,2002,ELEICOES 2002,AC,AC,ACRE,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:00,2002,ELEICOES 2002,AL,AL,ALAGOAS,3,GOVERNADOR,1
02/08/2012,18:26:00,2002,ELEICOES 2002,AL,AL,ALAGOAS,5,SENADOR,2
02/08/2012,18:26:00,2002,ELEICOES 2002,AL,AL,ALAGOAS,6,DEPUTADO FEDERAL,9
02/08/2012,18:26:00,2002,ELEICOES 2002,AL,AL,ALAGOAS,7,DEPUTADO ESTADUAL,27
02/08/2012,18:26:01,2002,ELEICOES 2002,AM,AM,AMAZONAS,3,GOVERNADOR,1
02/08/2012,18:26:01,2002,ELEICOES 2002,AM,AM,AMAZONAS,5,SENADOR,2
02/08/2012,18:26:01,2002,ELEICOES 2002,AM,AM,AMAZONAS,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:01,2002,ELEICOES 2002,AM,AM,AMAZONAS,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:01,2002,ELEICOES 2002,AP,AP,AMAPA,3,GOVERNADOR,1
02/08/2012,18:26:01,2002,ELEICOES 2002,AP,AP,AMAPA,5,SENADOR,2
02/08/2012,18:26:01,2002,ELEICOES 2002,AP,AP,AMAPA,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:01,2002,ELEICOES 2002,AP,AP,AMAPA,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:01,2002,ELEICOES 2002,BA,BA,BAHIA,3,GOVERNADOR,1
02/08/2012,18:26:01,2002,ELEICOES 2002,BA,BA,BAHIA,5,SENADOR,2
02/08/2012,18:26:01,2002,ELEICOES 2002,BA,BA,BAHIA,6,DEPUTADO FEDERAL,39
02/08/2012,18:26:01,2002,ELEICOES 2002,BA,BA,BAHIA,7,DEPUTADO ESTADUAL,63
02/08/2012,18:26:01,2002,ELEICOES 2002,CE,CE,CEARA,3,GOVERNADOR,1
02/08/2012,18:26:01,2002,ELEICOES 2002,CE,CE,CEARA,5,SENADOR,2
02/08/2012,18:26:01,2002,ELEICOES 2002,CE,CE,CEARA,6,DEPUTADO FEDERAL,22
02/08/2012,18:26:01,2002,ELEICOES 2002,CE,CE,CEARA,7,DEPUTADO ESTADUAL,46
02/08/2012,18:26:01,2002,ELEICOES 2002,DF,DF,DISTRITO FEDERAL,3,GOVERNADOR,1
02/08/2012,18:26:01,2002,ELEICOES 2002,DF,DF,DISTRITO FEDERAL,5,SENADOR,2
02/08/2012,18:26:01,2002,ELEICOES 2002,DF,DF,DISTRITO FEDERAL,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:01,2002,ELEICOES 2002,DF,DF,DISTRITO FEDERAL,8,DEPUTADO DISTRITAL,24
02/08/2012,18:26:02,2002,ELEICOES 2002,ES,ES,ESPIRITO SANTO,3,GOVERNADOR,1
02/08/2012,18:26:02,2002,ELEICOES 2002,ES,ES,ESPIRITO SANTO,5,SENADOR,2
02/08/2012,18:26:02,2002,ELEICOES 2002,ES,ES,ESPIRITO SANTO,6,DEPUTADO FEDERAL,10
02/08/2012,18:26:02,2002,ELEICOES 2002,ES,ES,ESPIRITO SANTO,7,DEPUTADO ESTADUAL,30
02/08/2012,18:26:02,2002,ELEICOES 2002,GO,GO,GOIAS,3,GOVERNADOR,1
02/08/2012,18:26:02,2002,ELEICOES 2002,GO,GO,GOIAS,5,SENADOR,2
02/08/2012,18:26:02,2002,ELEICOES 2002,GO,GO,GOIAS,6,DEPUTADO FEDERAL,17
02/08/2012,18:26:02,2002,ELEICOES 2002,GO,GO,GOIAS,7,DEPUTADO ESTADUAL,41
02/08/2012,18:26:02,2002,ELEICOES 2002,MA,MA,MARANHAO,3,GOVERNADOR,1
02/08/2012,18:26:02,2002,ELEICOES 2002,MA,MA,MARANHAO,5,SENADOR,2
02/08/2012,18:26:02,2002,ELEICOES 2002,MA,MA,MARANHAO,6,DEPUTADO FEDERAL,18
02/08/2012,18:26:02,2002,ELEICOES 2002,MA,MA,MARANHAO,7,DEPUTADO ESTADUAL,42
02/08/2012,18:26:02,2002,ELEICOES 2002,MG,MG,MINAS GERAIS,3,GOVERNADOR,1
02/08/2012,18:26:02,2002,ELEICOES 2002,MG,MG,MINAS GERAIS,5,SENADOR,2
02/08/2012,18:26:02,2002,ELEICOES 2002,MG,MG,MINAS GERAIS,6,DEPUTADO FEDERAL,53
02/08/2012,18:26:02,2002,ELEICOES 2002,MG,MG,MINAS GERAIS,7,DEPUTADO ESTADUAL,77
02/08/2012,18:26:03,2002,ELEICOES 2002,MS,MS,MATO GROSSO DO SUL,3,GOVERNADOR,1
02/08/2012,18:26:03,2002,ELEICOES 2002,MS,MS,MATO GROSSO DO SUL,5,SENADOR,2
02/08/2012,18:26:03,2002,ELEICOES 2002,MS,MS,MATO GROSSO DO SUL,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:03,2002,ELEICOES 2002,MS,MS,MATO GROSSO DO SUL,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:03,2002,ELEICOES 2002,MT,MT,MATO GROSSO,3,GOVERNADOR,1
02/08/2012,18:26:03,2002,ELEICOES 2002,MT,MT,MATO GROSSO,5,SENADOR,2
02/08/2012,18:26:03,2002,ELEICOES 2002,MT,MT,MATO GROSSO,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:03,2002,ELEICOES 2002,MT,MT,MATO GROSSO,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:03,2002,ELEICOES 2002,PA,PA,PARA,3,GOVERNADOR,1
02/08/2012,18:26:03,2002,ELEICOES 2002,PA,PA,PARA,5,SENADOR,2
02/08/2012,18:26:03,2002,ELEICOES 2002,PA,PA,PARA,6,DEPUTADO FEDERAL,17
02/08/2012,18:26:03,2002,ELEICOES 2002,PA,PA,PARA,7,DEPUTADO ESTADUAL,41
02/08/2012,18:26:04,2002,ELEICOES 2002,PB,PB,PARAIBA,3,GOVERNADOR,1
02/08/2012,18:26:04,2002,ELEICOES 2002,PB,PB,PARAIBA,5,SENADOR,2
02/08/2012,18:26:04,2002,ELEICOES 2002,PB,PB,PARAIBA,6,DEPUTADO FEDERAL,12
02/08/2012,18:26:04,2002,ELEICOES 2002,PB,PB,PARAIBA,7,DEPUTADO ESTADUAL,36
02/08/2012,18:26:04,2002,ELEICOES 2002,PE,PE,PERNAMBUCO,3,GOVERNADOR,1
02/08/2012,18:26:04,2002,ELEICOES 2002,PE,PE,PERNAMBUCO,5,SENADOR,2
02/08/2012,18:26:04,2002,ELEICOES 2002,PE,PE,PERNAMBUCO,6,DEPUTADO FEDERAL,25
02/08/2012,18:26:04,2002,ELEICOES 2002,PE,PE,PERNAMBUCO,7,DEPUTADO ESTADUAL,49
02/08/2012,18:26:04,2002,ELEICOES 2002,PI,PI,PIAUI,3,GOVERNADOR,1
02/08/2012,18:26:04,2002,ELEICOES 2002,PI,PI,PIAUI,5,SENADOR,2
02/08/2012,18:26:04,2002,ELEICOES 2002,PI,PI,PIAUI,6,DEPUTADO FEDERAL,10
02/08/2012,18:26:04,2002,ELEICOES 2002,PI,PI,PIAUI,7,DEPUTADO ESTADUAL,30
02/08/2012,18:26:04,2002,ELEICOES 2002,PR,PR,PARANA,3,GOVERNADOR,1
02/08/2012,18:26:04,2002,ELEICOES 2002,PR,PR,PARANA,5,SENADOR,2
02/08/2012,18:26:04,2002,ELEICOES 2002,PR,PR,PARANA,6,DEPUTADO FEDERAL,30
02/08/2012,18:26:04,2002,ELEICOES 2002,PR,PR,PARANA,7,DEPUTADO ESTADUAL,54
02/08/2012,18:26:04,2002,ELEICOES 2002,RJ,RJ,RIO DE JANEIRO,3,GOVERNADOR,1
02/08/2012,18:26:04,2002,ELEICOES 2002,RJ,RJ,RIO DE JANEIRO,5,SENADOR,2
02/08/2012,18:26:04,2002,ELEICOES 2002,RJ,RJ,RIO DE JANEIRO,6,DEPUTADO FEDERAL,46
02/08/2012,18:26:04,2002,ELEICOES 2002,RJ,RJ,RIO DE JANEIRO,7,DEPUTADO ESTADUAL,70
02/08/2012,18:26:05,2002,ELEICOES 2002,RN,RN,RIO GRANDE DO NORTE,3,GOVERNADOR,1
02/08/2012,18:26:05,2002,ELEICOES 2002,RN,RN,RIO GRANDE DO NORTE,5,SENADOR,2
02/08/2012,18:26:05,2002,ELEICOES 2002,RN,RN,RIO GRANDE DO NORTE,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:05,2002,ELEICOES 2002,RN,RN,RIO GRANDE DO NORTE,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:05,2002,ELEICOES 2002,RO,RO,RONDONIA,3,GOVERNADOR,1
02/08/2012,18:26:05,2002,ELEICOES 2002,RO,RO,RONDONIA,5,SENADOR,2
02/08/2012,18:26:05,2002,ELEICOES 2002,RO,RO,RONDONIA,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:05,2002,ELEICOES 2002,RO,RO,RONDONIA,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:05,2002,ELEICOES 2002,RR,RR,RORAIMA,3,GOVERNADOR,1
02/08/2012,18:26:05,2002,ELEICOES 2002,RR,RR,RORAIMA,5,SENADOR,2
02/08/2012,18:26:05,2002,ELEICOES 2002,RR,RR,RORAIMA,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:05,2002,ELEICOES 2002,RR,RR,RORAIMA,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:05,2002,ELEICOES 2002,RS,RS,RIO GRANDE DO SUL,3,GOVERNADOR,1
02/08/2012,18:26:05,2002,ELEICOES 2002,RS,RS,RIO GRANDE DO SUL,5,SENADOR,2
02/08/2012,18:26:05,2002,ELEICOES 2002,RS,RS,RIO GRANDE DO SUL,6,DEPUTADO FEDERAL,31
02/08/2012,18:26:05,2002,ELEICOES 2002,RS,RS,RIO GRANDE DO SUL,7,DEPUTADO ESTADUAL,55
02/08/2012,18:26:06,2002,ELEICOES 2002,SC,SC,SANTA CATARINA,3,GOVERNADOR,1
02/08/2012,18:26:06,2002,ELEICOES 2002,SC,SC,SANTA CATARINA,5,SENADOR,2
02/08/2012,18:26:06,2002,ELEICOES 2002,SC,SC,SANTA CATARINA,6,DEPUTADO FEDERAL,16
02/08/2012,18:26:06,2002,ELEICOES 2002,SC,SC,SANTA CATARINA,7,DEPUTADO ESTADUAL,40
02/08/2012,18:26:06,2002,ELEICOES 2002,SE,SE,SERGIPE,3,GOVERNADOR,1
02/08/2012,18:26:06,2002,ELEICOES 2002,SE,SE,SERGIPE,5,SENADOR,2
02/08/2012,18:26:06,2002,ELEICOES 2002,SE,SE,SERGIPE,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:06,2002,ELEICOES 2002,SE,SE,SERGIPE,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:06,2002,ELEICOES 2002,SP,SP,SAO PAULO,3,GOVERNADOR,1
02/08/2012,18:26:06,2002,ELEICOES 2002,SP,SP,SAO PAULO,5,SENADOR,2
02/08/2012,18:26:06,2002,ELEICOES 2002,SP,SP,SAO PAULO,6,DEPUTADO FEDERAL,70
02/08/2012,18:26:06,2002,ELEICOES 2002,SP,SP,SAO PAULO,7,DEPUTADO ESTADUAL,94
02/08/2012,18:26:06,2002,ELEICOES 2002,TO,TO,TOCANTINS,3,GOVERNADOR,1
02/08/2012,18:26:06,2002,ELEICOES 2002,TO,TO,TOCANTINS,5,SENADOR,2
02/08/2012,18:26:06,2002,ELEICOES 2002,TO,TO,TOCANTINS,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:06,2002,ELEICOES 2002,TO,TO,TOCANTINS,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:10,2006,ELEICOES 2006,AC,AC,ACRE,3,GOVERNADOR,1
02/08/2012,18:26:10,2006,ELEICOES 2006,AC,AC,ACRE,5,SENADOR,1
02/08/2012,18:26:10,2006,ELEICOES 2006,AC,AC,ACRE,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:10,2006,ELEICOES 2006,AC,AC,ACRE,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:11,2006,ELEICOES 2006,AL,AL,ALAGOAS,3,GOVERNADOR,1
02/08/2012,18:26:11,2006,ELEICOES 2006,AL,AL,ALAGOAS,5,SENADOR,1
02/08/2012,18:26:11,2006,ELEICOES 2006,AL,AL,ALAGOAS,6,DEPUTADO FEDERAL,9
02/08/2012,18:26:11,2006,ELEICOES 2006,AL,AL,ALAGOAS,7,DEPUTADO ESTADUAL,27
02/08/2012,18:26:11,2006,ELEICOES 2006,AM,AM,AMAZONAS,3,GOVERNADOR,1
02/08/2012,18:26:11,2006,ELEICOES 2006,AM,AM,AMAZONAS,5,SENADOR,1
02/08/2012,18:26:11,2006,ELEICOES 2006,AM,AM,AMAZONAS,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:11,2006,ELEICOES 2006,AM,AM,AMAZONAS,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:11,2006,ELEICOES 2006,AP,AP,AMAPÁ,3,GOVERNADOR,1
02/08/2012,18:26:11,2006,ELEICOES 2006,AP,AP,AMAPÁ,5,SENADOR,1
02/08/2012,18:26:11,2006,ELEICOES 2006,AP,AP,AMAPÁ,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:11,2006,ELEICOES 2006,AP,AP,AMAPÁ,7,DEPUTADO ESTADUAL,24
02/08/2012,18:26:11,2006,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,1
02/08/2012,18:26:11,2006,ELEICOES 2006,BA,BA,BAHIA,5,SENADOR,1
02/08/2012,18:26:11,2006,ELEICOES 2006,BA,BA,BAHIA,6,DEPUTADO FEDERAL,39
02/08/2012,18:26:11,2006,ELEICOES 2006,BA,BA,BAHIA,7,DEPUTADO ESTADUAL,63
02/08/2012,18:26:11,2006,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,1
02/08/2012,18:26:11,2006,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,1
02/08/2012,18:26:11,2006,ELEICOES 2006,CE,CE,CEARÁ,6,DEPUTADO FEDERAL,22
02/08/2012,18:26:11,2006,ELEICOES 2006,CE,CE,CEARÁ,7,DEPUTADO ESTADUAL,46
02/08/2012,18:26:12,2006,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,3,GOVERNADOR,1
02/08/2012,18:26:12,2006,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,5,SENADOR,1
02/08/2012,18:26:12,2006,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,6,DEPUTADO FEDERAL,8
02/08/2012,18:26:12,2006,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,8,DEPUTADO DISTRITAL,24
02/08/2012,18:26:12,2006,ELEICOES 2006,ES,ES,ESPÍRITO SANTO,3,GOVERNADOR,1
02/08/2012,18:26:12,2006,ELEICOES 2006,ES,ES,ESPÍRITO SANTO,5,SENADOR,1
02/08/2012,18:26:12,2006,ELEICOES 2006,ES,ES,ESPÍRITO SANTO,6,DEPUTADO FEDERAL,10
02/08/2012,18:26:12,2006,ELEICOES 2006,ES,ES,ESPÍRITO SANTO,7,DEPUTADO ESTADUAL,30
02/08/2012,18:26:12,2006,ELEICOES 2006,GO,GO,GOIÁS,3,GOVERNADOR,1
02/08/2012,18:26:12,2006,ELEICOES 2006,GO,GO,GOIÁS,5,SENADOR,1
